event_id,event_date,anchor_date,window_label,relative_day,market_date,sp500_return,expected_return,abnormal_return,event_group,event_type,description,event_regime,is_core_sample,is_pandemic_period,is_post_pandemic,include_in_primary_analysis,estimation_window_start,estimation_window_end,estimation_n_obs,estimation_sufficient_data
E06,2018-08-23,2018-08-23,m1_p1,0,2018-08-23,-0.0016912621251551352,0.0006458150303083121,-0.002337077155463447,escalation,tariff_implementation,Second tranche of bilateral tariffs enters into force,core,True,False,False,True,2018-07-12,2018-08-15,25,True
E06,2018-08-23,2018-08-23,m1_p1,1,2018-08-24,0.006198839704363079,0.0006458150303083121,0.005553024674054767,escalation,tariff_implementation,Second tranche of bilateral tariffs enters into force,core,True,False,False,True,2018-07-12,2018-08-15,25,True
E06,2018-08-23,2018-08-23,m3_p3,-3,2018-08-20,0.0024280177746833775,0.0006458150303083121,0.0017822027443750656,escalation,tariff_implementation,Second tranche of bilateral tariffs enters into force,core,True,False,False,True,2018-07-12,2018-08-15,25,True
E06,2018-08-23,2018-08-23,m3_p3,-2,2018-08-21,0.0020685364303643095,0.0006458150303083121,0.0014227214000559975,escalation,tariff_implementation,Second tranche of bilateral tariffs enters into force,core,True,False,False,True,2018-07-12,2018-08-15,25,True
E06,2018-08-23,2018-08-23,m3_p3,-1,2018-08-22,-0.0003981517707819515,0.0006458150303083121,-0.0010439668010902635,escalation,tariff_implementation,Second tranche of bilateral tariffs enters into force,core,True,False,False,True,2018-07-12,2018-08-15,25,True
E06,2018-08-23,2018-08-23,m3_p3,0,2018-08-23,-0.0016912621251551352,0.0006458150303083121,-0.002337077155463447,escalation,tariff_implementation,Second tranche of bilateral tariffs enters into force,core,True,False,False,True,2018-07-12,2018-08-15,25,True
E06,2018-08-23,2018-08-23,m3_p3,1,2018-08-24,0.006198839704363079,0.0006458150303083121,0.005553024674054767,escalation,tariff_implementation,Second tranche of bilateral tariffs enters into force,core,True,False,False,True,2018-07-12,2018-08-15,25,True
E06,2018-08-23,2018-08-23,m3_p3,2,2018-08-27,0.007670409427647185,0.0006458150303083121,0.007024594397338872,escalation,tariff_implementation,Second tranche of bilateral tariffs enters into force,core,True,False,False,True,2018-07-12,2018-08-15,25,True
E06,2018-08-23,2018-08-23,m3_p3,3,2018-08-28,0.00026927832649970007,0.0006458150303083121,-0.000376536703808612,escalation,tariff_implementation,Second tranche of bilateral tariffs enters into force,core,True,False,False,True,2018-07-12,2018-08-15,25,True
E06,2018-08-23,2018-08-23,m5_p5,-5,2018-08-16,0.007919408484583057,0.0006458150303083121,0.007273593454274745,escalation,tariff_implementation,Second tranche of bilateral tariffs enters into force,core,True,False,False,True,2018-07-12,2018-08-15,25,True
E06,2018-08-23,2018-08-23,m5_p5,-4,2018-08-17,0.0033231157222237684,0.0006458150303083121,0.0026773006919154564,escalation,tariff_implementation,Second tranche of bilateral tariffs enters into force,core,True,False,False,True,2018-07-12,2018-08-15,25,True
E06,2018-08-23,2018-08-23,m5_p5,-3,2018-08-20,0.0024280177746833775,0.0006458150303083121,0.0017822027443750656,escalation,tariff_implementation,Second tranche of bilateral tariffs enters into force,core,True,False,False,True,2018-07-12,2018-08-15,25,True
E06,2018-08-23,2018-08-23,m5_p5,-2,2018-08-21,0.0020685364303643095,0.0006458150303083121,0.0014227214000559975,escalation,tariff_implementation,Second tranche of bilateral tariffs enters into force,core,True,False,False,True,2018-07-12,2018-08-15,25,True
E06,2018-08-23,2018-08-23,m5_p5,-1,2018-08-22,-0.0003981517707819515,0.0006458150303083121,-0.0010439668010902635,escalation,tariff_implementation,Second tranche of bilateral tariffs enters into force,core,True,False,False,True,2018-07-12,2018-08-15,25,True
E06,2018-08-23,2018-08-23,m5_p5,0,2018-08-23,-0.0016912621251551352,0.0006458150303083121,-0.002337077155463447,escalation,tariff_implementation,Second tranche of bilateral tariffs enters into force,core,True,False,False,True,2018-07-12,2018-08-15,25,True
E06,2018-08-23,2018-08-23,m5_p5,1,2018-08-24,0.006198839704363079,0.0006458150303083121,0.005553024674054767,escalation,tariff_implementation,Second tranche of bilateral tariffs enters into force,core,True,False,False,True,2018-07-12,2018-08-15,25,True
E06,2018-08-23,2018-08-23,m5_p5,2,2018-08-27,0.007670409427647185,0.0006458150303083121,0.007024594397338872,escalation,tariff_implementation,Second tranche of bilateral tariffs enters into force,core,True,False,False,True,2018-07-12,2018-08-15,25,True
E06,2018-08-23,2018-08-23,m5_p5,3,2018-08-28,0.00026927832649970007,0.0006458150303083121,-0.000376536703808612,escalation,tariff_implementation,Second tranche of bilateral tariffs enters into force,core,True,False,False,True,2018-07-12,2018-08-15,25,True
E06,2018-08-23,2018-08-23,m5_p5,4,2018-08-29,0.005701434129840033,0.0006458150303083121,0.0050556190995317205,escalation,tariff_implementation,Second tranche of bilateral tariffs enters into force,core,True,False,False,True,2018-07-12,2018-08-15,25,True
E06,2018-08-23,2018-08-23,m5_p5,5,2018-08-30,-0.004430329054144866,0.0006458150303083121,-0.005076144084453178,escalation,tariff_implementation,Second tranche of bilateral tariffs enters into force,core,True,False,False,True,2018-07-12,2018-08-15,25,True
E07,2018-09-24,2018-09-24,m1_p1,-1,2018-09-21,-0.00036853301202766087,0.0007235984836293374,-0.0010921314956569982,escalation,tariff_implementation,US implements tariffs on 200 billion dollars of Chinese imports,core,True,False,False,True,2018-08-10,2018-09-14,25,True
E07,2018-09-24,2018-09-24,m1_p1,0,2018-09-24,-0.0035156877607932513,0.0007235984836293374,-0.004239286244422589,escalation,tariff_implementation,US implements tariffs on 200 billion dollars of Chinese imports,core,True,False,False,True,2018-08-10,2018-09-14,25,True
E07,2018-09-24,2018-09-24,m1_p1,1,2018-09-25,-0.0013050961134796202,0.0007235984836293374,-0.0020286945971089575,escalation,tariff_implementation,US implements tariffs on 200 billion dollars of Chinese imports,core,True,False,False,True,2018-08-10,2018-09-14,25,True
E07,2018-09-24,2018-09-24,m3_p3,-3,2018-09-19,0.0012532727238796504,0.0007235984836293374,0.000529674240250313,escalation,tariff_implementation,US implements tariffs on 200 billion dollars of Chinese imports,core,True,False,False,True,2018-08-10,2018-09-14,25,True
E07,2018-09-24,2018-09-24,m3_p3,-2,2018-09-20,0.007840591898404803,0.0007235984836293374,0.007116993414775465,escalation,tariff_implementation,US implements tariffs on 200 billion dollars of Chinese imports,core,True,False,False,True,2018-08-10,2018-09-14,25,True
E07,2018-09-24,2018-09-24,m3_p3,-1,2018-09-21,-0.00036853301202766087,0.0007235984836293374,-0.0010921314956569982,escalation,tariff_implementation,US implements tariffs on 200 billion dollars of Chinese imports,core,True,False,False,True,2018-08-10,2018-09-14,25,True
E07,2018-09-24,2018-09-24,m3_p3,0,2018-09-24,-0.0035156877607932513,0.0007235984836293374,-0.004239286244422589,escalation,tariff_implementation,US implements tariffs on 200 billion dollars of Chinese imports,core,True,False,False,True,2018-08-10,2018-09-14,25,True
E07,2018-09-24,2018-09-24,m3_p3,1,2018-09-25,-0.0013050961134796202,0.0007235984836293374,-0.0020286945971089575,escalation,tariff_implementation,US implements tariffs on 200 billion dollars of Chinese imports,core,True,False,False,True,2018-08-10,2018-09-14,25,True
E07,2018-09-24,2018-09-24,m3_p3,2,2018-09-26,-0.003289278113945082,0.0007235984836293374,-0.00401287659757442,escalation,tariff_implementation,US implements tariffs on 200 billion dollars of Chinese imports,core,True,False,False,True,2018-08-10,2018-09-14,25,True
E07,2018-09-24,2018-09-24,m3_p3,3,2018-09-27,0.0027632870875580196,0.0007235984836293374,0.0020396886039286822,escalation,tariff_implementation,US implements tariffs on 200 billion dollars of Chinese imports,core,True,False,False,True,2018-08-10,2018-09-14,25,True
E07,2018-09-24,2018-09-24,m5_p5,-5,2018-09-17,-0.005569722252617426,0.0007235984836293374,-0.006293320736246764,escalation,tariff_implementation,US implements tariffs on 200 billion dollars of Chinese imports,core,True,False,False,True,2018-08-10,2018-09-14,25,True
E07,2018-09-24,2018-09-24,m5_p5,-4,2018-09-18,0.005369014643958003,0.0007235984836293374,0.004645416160328666,escalation,tariff_implementation,US implements tariffs on 200 billion dollars of Chinese imports,core,True,False,False,True,2018-08-10,2018-09-14,25,True
E07,2018-09-24,2018-09-24,m5_p5,-3,2018-09-19,0.0012532727238796504,0.0007235984836293374,0.000529674240250313,escalation,tariff_implementation,US implements tariffs on 200 billion dollars of Chinese imports,core,True,False,False,True,2018-08-10,2018-09-14,25,True
E07,2018-09-24,2018-09-24,m5_p5,-2,2018-09-20,0.007840591898404803,0.0007235984836293374,0.007116993414775465,escalation,tariff_implementation,US implements tariffs on 200 billion dollars of Chinese imports,core,True,False,False,True,2018-08-10,2018-09-14,25,True
E07,2018-09-24,2018-09-24,m5_p5,-1,2018-09-21,-0.00036853301202766087,0.0007235984836293374,-0.0010921314956569982,escalation,tariff_implementation,US implements tariffs on 200 billion dollars of Chinese imports,core,True,False,False,True,2018-08-10,2018-09-14,25,True
E07,2018-09-24,2018-09-24,m5_p5,0,2018-09-24,-0.0035156877607932513,0.0007235984836293374,-0.004239286244422589,escalation,tariff_implementation,US implements tariffs on 200 billion dollars of Chinese imports,core,True,False,False,True,2018-08-10,2018-09-14,25,True
E07,2018-09-24,2018-09-24,m5_p5,1,2018-09-25,-0.0013050961134796202,0.0007235984836293374,-0.0020286945971089575,escalation,tariff_implementation,US implements tariffs on 200 billion dollars of Chinese imports,core,True,False,False,True,2018-08-10,2018-09-14,25,True
E07,2018-09-24,2018-09-24,m5_p5,2,2018-09-26,-0.003289278113945082,0.0007235984836293374,-0.00401287659757442,escalation,tariff_implementation,US implements tariffs on 200 billion dollars of Chinese imports,core,True,False,False,True,2018-08-10,2018-09-14,25,True
E07,2018-09-24,2018-09-24,m5_p5,3,2018-09-27,0.0027632870875580196,0.0007235984836293374,0.0020396886039286822,escalation,tariff_implementation,US implements tariffs on 200 billion dollars of Chinese imports,core,True,False,False,True,2018-08-10,2018-09-14,25,True
E07,2018-09-24,2018-09-24,m5_p5,4,2018-09-28,-6.870120538793323e-06,0.0007235984836293374,-0.0007304686041681307,escalation,tariff_implementation,US implements tariffs on 200 billion dollars of Chinese imports,core,True,False,False,True,2018-08-10,2018-09-14,25,True
E07,2018-09-24,2018-09-24,m5_p5,5,2018-10-01,0.003641105118425747,0.0007235984836293374,0.0029175066347964097,escalation,tariff_implementation,US implements tariffs on 200 billion dollars of Chinese imports,core,True,False,False,True,2018-08-10,2018-09-14,25,True
E08,2018-12-19,2018-12-19,m1_p1,-1,2018-12-18,8.640058610476231e-05,-0.001199338382755415,0.0012857389688601772,relief,suspension,US postpones scheduled increase of tariffs,core,True,False,False,True,2018-11-05,2018-12-11,25,True
E08,2018-12-19,2018-12-19,m1_p1,0,2018-12-19,-0.01539571453679811,-0.001199338382755415,-0.014196376154042695,relief,suspension,US postpones scheduled increase of tariffs,core,True,False,False,True,2018-11-05,2018-12-11,25,True
E08,2018-12-19,2018-12-19,m1_p1,1,2018-12-20,-0.01577210632742365,-0.001199338382755415,-0.014572767944668236,relief,suspension,US postpones scheduled increase of tariffs,core,True,False,False,True,2018-11-05,2018-12-11,25,True
E08,2018-12-19,2018-12-19,m3_p3,-3,2018-12-14,-0.019086709555430348,-0.001199338382755415,-0.017887371172674933,relief,suspension,US postpones scheduled increase of tariffs,core,True,False,False,True,2018-11-05,2018-12-11,25,True
E08,2018-12-19,2018-12-19,m3_p3,-2,2018-12-17,-0.020773480559224233,-0.001199338382755415,-0.019574142176468818,relief,suspension,US postpones scheduled increase of tariffs,core,True,False,False,True,2018-11-05,2018-12-11,25,True
E08,2018-12-19,2018-12-19,m3_p3,-1,2018-12-18,8.640058610476231e-05,-0.001199338382755415,0.0012857389688601772,relief,suspension,US postpones scheduled increase of tariffs,core,True,False,False,True,2018-11-05,2018-12-11,25,True
E08,2018-12-19,2018-12-19,m3_p3,0,2018-12-19,-0.01539571453679811,-0.001199338382755415,-0.014196376154042695,relief,suspension,US postpones scheduled increase of tariffs,core,True,False,False,True,2018-11-05,2018-12-11,25,True
E08,2018-12-19,2018-12-19,m3_p3,1,2018-12-20,-0.01577210632742365,-0.001199338382755415,-0.014572767944668236,relief,suspension,US postpones scheduled increase of tariffs,core,True,False,False,True,2018-11-05,2018-12-11,25,True
E08,2018-12-19,2018-12-19,m3_p3,2,2018-12-21,-0.020588228309714296,-0.001199338382755415,-0.01938888992695888,relief,suspension,US postpones scheduled increase of tariffs,core,True,False,False,True,2018-11-05,2018-12-11,25,True
E08,2018-12-19,2018-12-19,m3_p3,3,2018-12-24,-0.027112254452099527,-0.001199338382755415,-0.02591291606934411,relief,suspension,US postpones scheduled increase of tariffs,core,True,False,False,True,2018-11-05,2018-12-11,25,True
E08,2018-12-19,2018-12-19,m5_p5,-5,2018-12-12,0.005419503676349802,-0.001199338382755415,0.006618842059105217,relief,suspension,US postpones scheduled increase of tariffs,core,True,False,False,True,2018-11-05,2018-12-11,25,True
E08,2018-12-19,2018-12-19,m5_p5,-4,2018-12-13,-0.00019993032368359476,-0.001199338382755415,0.0009994080590718202,relief,suspension,US postpones scheduled increase of tariffs,core,True,False,False,True,2018-11-05,2018-12-11,25,True
E08,2018-12-19,2018-12-19,m5_p5,-3,2018-12-14,-0.019086709555430348,-0.001199338382755415,-0.017887371172674933,relief,suspension,US postpones scheduled increase of tariffs,core,True,False,False,True,2018-11-05,2018-12-11,25,True
E08,2018-12-19,2018-12-19,m5_p5,-2,2018-12-17,-0.020773480559224233,-0.001199338382755415,-0.019574142176468818,relief,suspension,US postpones scheduled increase of tariffs,core,True,False,False,True,2018-11-05,2018-12-11,25,True
E08,2018-12-19,2018-12-19,m5_p5,-1,2018-12-18,8.640058610476231e-05,-0.001199338382755415,0.0012857389688601772,relief,suspension,US postpones scheduled increase of tariffs,core,True,False,False,True,2018-11-05,2018-12-11,25,True
E08,2018-12-19,2018-12-19,m5_p5,0,2018-12-19,-0.01539571453679811,-0.001199338382755415,-0.014196376154042695,relief,suspension,US postpones scheduled increase of tariffs,core,True,False,False,True,2018-11-05,2018-12-11,25,True
E08,2018-12-19,2018-12-19,m5_p5,1,2018-12-20,-0.01577210632742365,-0.001199338382755415,-0.014572767944668236,relief,suspension,US postpones scheduled increase of tariffs,core,True,False,False,True,2018-11-05,2018-12-11,25,True
E08,2018-12-19,2018-12-19,m5_p5,2,2018-12-21,-0.020588228309714296,-0.001199338382755415,-0.01938888992695888,relief,suspension,US postpones scheduled increase of tariffs,core,True,False,False,True,2018-11-05,2018-12-11,25,True
E08,2018-12-19,2018-12-19,m5_p5,3,2018-12-24,-0.027112254452099527,-0.001199338382755415,-0.02591291606934411,relief,suspension,US postpones scheduled increase of tariffs,core,True,False,False,True,2018-11-05,2018-12-11,25,True
E08,2018-12-19,2018-12-19,m5_p5,4,2018-12-26,0.04959374278953943,-0.001199338382755415,0.05079308117229484,relief,suspension,US postpones scheduled increase of tariffs,core,True,False,False,True,2018-11-05,2018-12-11,25,True
E08,2018-12-19,2018-12-19,m5_p5,5,2018-12-27,0.008562680784222065,-0.001199338382755415,0.00976201916697748,relief,suspension,US postpones scheduled increase of tariffs,core,True,False,False,True,2018-11-05,2018-12-11,25,True
E09,2019-03-05,2019-03-05,m1_p1,-1,2019-03-04,-0.003880558492514008,0.0023862947174014826,-0.0062668532099154906,relief,suspension,US extends suspension of tariff increase,core,True,False,False,True,2019-01-18,2019-02-25,25,True
E09,2019-03-05,2019-03-05,m1_p1,0,2019-03-05,-0.001131532823106185,0.0023862947174014826,-0.0035178275405076675,relief,suspension,US extends suspension of tariff increase,core,True,False,False,True,2019-01-18,2019-02-25,25,True
E09,2019-03-05,2019-03-05,m1_p1,1,2019-03-06,-0.006524098653592381,0.0023862947174014826,-0.008910393370993863,relief,suspension,US extends suspension of tariff increase,core,True,False,False,True,2019-01-18,2019-02-25,25,True
E09,2019-03-05,2019-03-05,m3_p3,-3,2019-02-28,-0.0028255083152146643,0.0023862947174014826,-0.005211803032616147,relief,suspension,US extends suspension of tariff increase,core,True,False,False,True,2019-01-18,2019-02-25,25,True
E09,2019-03-05,2019-03-05,m3_p3,-2,2019-03-01,0.00689532059343434,0.0023862947174014826,0.004509025876032857,relief,suspension,US extends suspension of tariff increase,core,True,False,False,True,2019-01-18,2019-02-25,25,True
E09,2019-03-05,2019-03-05,m3_p3,-1,2019-03-04,-0.003880558492514008,0.0023862947174014826,-0.0062668532099154906,relief,suspension,US extends suspension of tariff increase,core,True,False,False,True,2019-01-18,2019-02-25,25,True
E09,2019-03-05,2019-03-05,m3_p3,0,2019-03-05,-0.001131532823106185,0.0023862947174014826,-0.0035178275405076675,relief,suspension,US extends suspension of tariff increase,core,True,False,False,True,2019-01-18,2019-02-25,25,True
E09,2019-03-05,2019-03-05,m3_p3,1,2019-03-06,-0.006524098653592381,0.0023862947174014826,-0.008910393370993863,relief,suspension,US extends suspension of tariff increase,core,True,False,False,True,2019-01-18,2019-02-25,25,True
E09,2019-03-05,2019-03-05,m3_p3,2,2019-03-07,-0.00812571755868352,0.0023862947174014826,-0.010512012276085003,relief,suspension,US extends suspension of tariff increase,core,True,False,False,True,2019-01-18,2019-02-25,25,True
E09,2019-03-05,2019-03-05,m3_p3,3,2019-03-08,-0.0021316888487414865,0.0023862947174014826,-0.004517983566142969,relief,suspension,US extends suspension of tariff increase,core,True,False,False,True,2019-01-18,2019-02-25,25,True
E09,2019-03-05,2019-03-05,m5_p5,-5,2019-02-26,-0.0007904570968998437,0.0023862947174014826,-0.0031767518143013262,relief,suspension,US extends suspension of tariff increase,core,True,False,False,True,2019-01-18,2019-02-25,25,True
E09,2019-03-05,2019-03-05,m5_p5,-4,2019-02-27,-0.0005440493877303387,0.0023862947174014826,-0.0029303441051318213,relief,suspension,US extends suspension of tariff increase,core,True,False,False,True,2019-01-18,2019-02-25,25,True
E09,2019-03-05,2019-03-05,m5_p5,-3,2019-02-28,-0.0028255083152146643,0.0023862947174014826,-0.005211803032616147,relief,suspension,US extends suspension of tariff increase,core,True,False,False,True,2019-01-18,2019-02-25,25,True
E09,2019-03-05,2019-03-05,m5_p5,-2,2019-03-01,0.00689532059343434,0.0023862947174014826,0.004509025876032857,relief,suspension,US extends suspension of tariff increase,core,True,False,False,True,2019-01-18,2019-02-25,25,True
E09,2019-03-05,2019-03-05,m5_p5,-1,2019-03-04,-0.003880558492514008,0.0023862947174014826,-0.0062668532099154906,relief,suspension,US extends suspension of tariff increase,core,True,False,False,True,2019-01-18,2019-02-25,25,True
E09,2019-03-05,2019-03-05,m5_p5,0,2019-03-05,-0.001131532823106185,0.0023862947174014826,-0.0035178275405076675,relief,suspension,US extends suspension of tariff increase,core,True,False,False,True,2019-01-18,2019-02-25,25,True
E09,2019-03-05,2019-03-05,m5_p5,1,2019-03-06,-0.006524098653592381,0.0023862947174014826,-0.008910393370993863,relief,suspension,US extends suspension of tariff increase,core,True,False,False,True,2019-01-18,2019-02-25,25,True
E09,2019-03-05,2019-03-05,m5_p5,2,2019-03-07,-0.00812571755868352,0.0023862947174014826,-0.010512012276085003,relief,suspension,US extends suspension of tariff increase,core,True,False,False,True,2019-01-18,2019-02-25,25,True
E09,2019-03-05,2019-03-05,m5_p5,3,2019-03-08,-0.0021316888487414865,0.0023862947174014826,-0.004517983566142969,relief,suspension,US extends suspension of tariff increase,core,True,False,False,True,2019-01-18,2019-02-25,25,True
E09,2019-03-05,2019-03-05,m5_p5,4,2019-03-11,0.014666041867757107,0.0023862947174014826,0.012279747150355624,relief,suspension,US extends suspension of tariff increase,core,True,False,False,True,2019-01-18,2019-02-25,25,True
E09,2019-03-05,2019-03-05,m5_p5,5,2019-03-12,0.0029533182046204143,0.0023862947174014826,0.0005670234872189317,relief,suspension,US extends suspension of tariff increase,core,True,False,False,True,2019-01-18,2019-02-25,25,True
E10,2019-05-10,2019-05-10,m1_p1,-1,2019-05-09,-0.0030214249424966866,0.0015777753949022344,-0.004599200337398921,escalation,tariff_increase,US raises tariffs from 10 percent to 25 percent,core,True,False,False,True,2019-03-28,2019-05-02,25,True
E10,2019-05-10,2019-05-10,m1_p1,0,2019-05-10,0.0037202972597878414,0.0015777753949022344,0.0021425218648856072,escalation,tariff_increase,US raises tariffs from 10 percent to 25 percent,core,True,False,False,True,2019-03-28,2019-05-02,25,True
E10,2019-05-10,2019-05-10,m1_p1,1,2019-05-13,-0.02413055719884427,0.0015777753949022344,-0.025708332593746507,escalation,tariff_increase,US raises tariffs from 10 percent to 25 percent,core,True,False,False,True,2019-03-28,2019-05-02,25,True
E10,2019-05-10,2019-05-10,m3_p3,-3,2019-05-07,-0.016511651392423388,0.0015777753949022344,-0.018089426787325624,escalation,tariff_increase,US raises tariffs from 10 percent to 25 percent,core,True,False,False,True,2019-03-28,2019-05-02,25,True
E10,2019-05-10,2019-05-10,m3_p3,-2,2019-05-08,-0.0016054253132695706,0.0015777753949022344,-0.003183200708171805,escalation,tariff_increase,US raises tariffs from 10 percent to 25 percent,core,True,False,False,True,2019-03-28,2019-05-02,25,True
E10,2019-05-10,2019-05-10,m3_p3,-1,2019-05-09,-0.0030214249424966866,0.0015777753949022344,-0.004599200337398921,escalation,tariff_increase,US raises tariffs from 10 percent to 25 percent,core,True,False,False,True,2019-03-28,2019-05-02,25,True
E10,2019-05-10,2019-05-10,m3_p3,0,2019-05-10,0.0037202972597878414,0.0015777753949022344,0.0021425218648856072,escalation,tariff_increase,US raises tariffs from 10 percent to 25 percent,core,True,False,False,True,2019-03-28,2019-05-02,25,True
E10,2019-05-10,2019-05-10,m3_p3,1,2019-05-13,-0.02413055719884427,0.0015777753949022344,-0.025708332593746507,escalation,tariff_increase,US raises tariffs from 10 percent to 25 percent,core,True,False,False,True,2019-03-28,2019-05-02,25,True
E10,2019-05-10,2019-05-10,m3_p3,2,2019-05-14,0.008015944543135589,0.0015777753949022344,0.006438169148233355,escalation,tariff_increase,US raises tariffs from 10 percent to 25 percent,core,True,False,False,True,2019-03-28,2019-05-02,25,True
E10,2019-05-10,2019-05-10,m3_p3,3,2019-05-15,0.00583897507464215,0.0015777753949022344,0.004261199679739916,escalation,tariff_increase,US raises tariffs from 10 percent to 25 percent,core,True,False,False,True,2019-03-28,2019-05-02,25,True
E10,2019-05-10,2019-05-10,m5_p5,-5,2019-05-03,0.009638279380647763,0.0015777753949022344,0.008060503985745529,escalation,tariff_increase,US raises tariffs from 10 percent to 25 percent,core,True,False,False,True,2019-03-28,2019-05-02,25,True
E10,2019-05-10,2019-05-10,m5_p5,-4,2019-05-06,-0.004470988428756373,0.0015777753949022344,-0.006048763823658607,escalation,tariff_increase,US raises tariffs from 10 percent to 25 percent,core,True,False,False,True,2019-03-28,2019-05-02,25,True
E10,2019-05-10,2019-05-10,m5_p5,-3,2019-05-07,-0.016511651392423388,0.0015777753949022344,-0.018089426787325624,escalation,tariff_increase,US raises tariffs from 10 percent to 25 percent,core,True,False,False,True,2019-03-28,2019-05-02,25,True
E10,2019-05-10,2019-05-10,m5_p5,-2,2019-05-08,-0.0016054253132695706,0.0015777753949022344,-0.003183200708171805,escalation,tariff_increase,US raises tariffs from 10 percent to 25 percent,core,True,False,False,True,2019-03-28,2019-05-02,25,True
E10,2019-05-10,2019-05-10,m5_p5,-1,2019-05-09,-0.0030214249424966866,0.0015777753949022344,-0.004599200337398921,escalation,tariff_increase,US raises tariffs from 10 percent to 25 percent,core,True,False,False,True,2019-03-28,2019-05-02,25,True
E10,2019-05-10,2019-05-10,m5_p5,0,2019-05-10,0.0037202972597878414,0.0015777753949022344,0.0021425218648856072,escalation,tariff_increase,US raises tariffs from 10 percent to 25 percent,core,True,False,False,True,2019-03-28,2019-05-02,25,True
E10,2019-05-10,2019-05-10,m5_p5,1,2019-05-13,-0.02413055719884427,0.0015777753949022344,-0.025708332593746507,escalation,tariff_increase,US raises tariffs from 10 percent to 25 percent,core,True,False,False,True,2019-03-28,2019-05-02,25,True
E10,2019-05-10,2019-05-10,m5_p5,2,2019-05-14,0.008015944543135589,0.0015777753949022344,0.006438169148233355,escalation,tariff_increase,US raises tariffs from 10 percent to 25 percent,core,True,False,False,True,2019-03-28,2019-05-02,25,True
E10,2019-05-10,2019-05-10,m5_p5,3,2019-05-15,0.00583897507464215,0.0015777753949022344,0.004261199679739916,escalation,tariff_increase,US raises tariffs from 10 percent to 25 percent,core,True,False,False,True,2019-03-28,2019-05-02,25,True
E10,2019-05-10,2019-05-10,m5_p5,4,2019-05-16,0.008895287120600504,0.0015777753949022344,0.007317511725698269,escalation,tariff_increase,US raises tariffs from 10 percent to 25 percent,core,True,False,False,True,2019-03-28,2019-05-02,25,True
E10,2019-05-10,2019-05-10,m5_p5,5,2019-05-17,-0.005837333350761975,0.0015777753949022344,-0.007415108745664209,escalation,tariff_increase,US raises tariffs from 10 percent to 25 percent,core,True,False,False,True,2019-03-28,2019-05-02,25,True
E11,2019-08-20,2019-08-20,m1_p1,-1,2019-08-19,0.012105865492430645,-0.001229560302930124,0.013335425795360768,escalation,tariff_announcement,USTR formalizes new tariffs on Chinese imports,core,True,False,False,True,2019-07-09,2019-08-12,25,True
E11,2019-08-20,2019-08-20,m1_p1,0,2019-08-20,-0.007914727601131322,-0.001229560302930124,-0.006685167298201198,escalation,tariff_announcement,USTR formalizes new tariffs on Chinese imports,core,True,False,False,True,2019-07-09,2019-08-12,25,True
E11,2019-08-20,2019-08-20,m1_p1,1,2019-08-21,0.00824679859557964,-0.001229560302930124,0.009476358898509764,escalation,tariff_announcement,USTR formalizes new tariffs on Chinese imports,core,True,False,False,True,2019-07-09,2019-08-12,25,True
E11,2019-08-20,2019-08-20,m3_p3,-3,2019-08-15,0.0024642680276520945,-0.001229560302930124,0.0036938283305822184,escalation,tariff_announcement,USTR formalizes new tariffs on Chinese imports,core,True,False,False,True,2019-07-09,2019-08-12,25,True
E11,2019-08-20,2019-08-20,m3_p3,-2,2019-08-16,0.014426124657807904,-0.001229560302930124,0.015655684960738027,escalation,tariff_announcement,USTR formalizes new tariffs on Chinese imports,core,True,False,False,True,2019-07-09,2019-08-12,25,True
E11,2019-08-20,2019-08-20,m3_p3,-1,2019-08-19,0.012105865492430645,-0.001229560302930124,0.013335425795360768,escalation,tariff_announcement,USTR formalizes new tariffs on Chinese imports,core,True,False,False,True,2019-07-09,2019-08-12,25,True
E11,2019-08-20,2019-08-20,m3_p3,0,2019-08-20,-0.007914727601131322,-0.001229560302930124,-0.006685167298201198,escalation,tariff_announcement,USTR formalizes new tariffs on Chinese imports,core,True,False,False,True,2019-07-09,2019-08-12,25,True
E11,2019-08-20,2019-08-20,m3_p3,1,2019-08-21,0.00824679859557964,-0.001229560302930124,0.009476358898509764,escalation,tariff_announcement,USTR formalizes new tariffs on Chinese imports,core,True,False,False,True,2019-07-09,2019-08-12,25,True
E11,2019-08-20,2019-08-20,m3_p3,2,2019-08-22,-0.0005060748601761755,-0.001229560302930124,0.0007234854427539484,escalation,tariff_announcement,USTR formalizes new tariffs on Chinese imports,core,True,False,False,True,2019-07-09,2019-08-12,25,True
E11,2019-08-20,2019-08-20,m3_p3,3,2019-08-23,-0.025946336754618105,-0.001229560302930124,-0.02471677645168798,escalation,tariff_announcement,USTR formalizes new tariffs on Chinese imports,core,True,False,False,True,2019-07-09,2019-08-12,25,True
E11,2019-08-20,2019-08-20,m5_p5,-5,2019-08-13,0.015131688322181258,-0.001229560302930124,0.01636124862511138,escalation,tariff_announcement,USTR formalizes new tariffs on Chinese imports,core,True,False,False,True,2019-07-09,2019-08-12,25,True
E11,2019-08-20,2019-08-20,m5_p5,-4,2019-08-14,-0.029292752911742603,-0.001229560302930124,-0.02806319260881248,escalation,tariff_announcement,USTR formalizes new tariffs on Chinese imports,core,True,False,False,True,2019-07-09,2019-08-12,25,True
