date,sp500,nasdaq,shanghai,vix,sp500_return,nasdaq_return,shanghai_return,sp500_log_return,nasdaq_log_return,shanghai_log_return
2018-05-18,2712.969970703125,7354.33984375,3193.302978515625,13.420000076293944,-0.00263219493841671,-0.0038104279834666466,0.012370488012214853,-0.0026356652545503154,-0.0038177061586997206,0.012294598742626462
2018-05-21,2733.010009765625,7394.0400390625,3213.840087890625,13.079999923706056,0.007386752997235124,0.005398199723696262,0.0064313062409588895,0.007359604547933372,0.005383681667708879,0.006410713635387337
2018-05-22,2724.43994140625,7378.4599609375,3214.35009765625,13.220000267028809,-0.0031357617896576873,-0.002107113031940666,0.00015869170577165193,-0.0031406885928751895,-0.0021093361180167503,0.00015867911557486714
2018-05-23,2733.2900390625,7425.9599609375,3168.964111328125,12.579999923706056,0.0032484098921563564,0.006437657756696025,-0.014119801810393406,0.0032431452068987514,0.006417024543698568,-0.01422043461186849
2018-05-24,2727.760009765625,7424.43017578125,3154.65087890625,12.529999732971191,-0.002023213496498033,-0.00020600503696455164,-0.004516691233803938,-0.0020252629577225518,-0.00020602625891678175,-0.00452692230232989
2018-05-25,2721.330078125,7433.85009765625,3141.302978515625,13.220000267028809,-0.0023572204364039617,0.0012687737175747227,-0.004231181485050084,-0.002360003054185922,0.0012679695043726937,-0.004240158263965517
2018-05-28,,,3135.08203125,,,,-0.0019803716190931464,,,-0.0019823351477405416
2018-05-29,2689.860107421875,7396.58984375,3120.4609375,17.020000457763672,-0.011564187290653005,-0.005012241761237268,-0.004663703725854451,-0.011631572511792225,-0.005024845176855618,-0.004674612722843666
2018-05-30,2724.010009765625,7462.4501953125,3041.443115234375,14.9399995803833,0.012695791223314323,0.00890415082541729,-0.025322484033058035,0.012615875351923801,0.00886474263269079,-0.02564861554949789
2018-05-31,2705.27001953125,7442.1201171875,3095.47412109375,15.43000030517578,-0.006879559974886984,-0.002724316758290768,0.01776492402200036,-0.006903333243434208,-0.002728034462862242,0.0176089720340442
2018-06-01,2734.6201171875,7554.330078125,3075.136962890625,13.460000038146973,0.010849230370481022,0.015077687429198017,-0.006569965506912134,0.01079079970923988,0.01496514890387624,-0.006591642728189297
2018-06-04,2746.8701171875,7606.4599609375,3091.19091796875,12.739999771118164,0.004479598435997323,0.00690066257012667,0.005220565871327576,0.004469594898352221,0.006876961968937246,0.0052069859600287795
2018-06-05,2748.800048828125,7637.85986328125,3114.2060546875,12.399999618530272,0.0007025929724704394,0.004128057270399443,0.00744539477809858,0.0007023462695756739,0.004119560218171129,0.0074178146384808775
2018-06-06,2772.35009765625,7689.240234375,3115.179931640625,11.640000343322754,0.008567392465728796,0.006727063865201277,0.00031272078212651877,0.008530900637311972,0.006704538135994898,0.00031267189517444357
2018-06-07,2770.3701171875,7635.06982421875,3109.4990234375,12.130000114440918,-0.0007141884679080501,-0.007044962636760799,-0.0018236212121889306,-0.0007144436219845289,-0.007069895556034445,-0.0018252860336620894
2018-06-08,2779.030029296875,7645.509765625,3067.14794921875,12.18000030517578,0.0031259043893263616,0.0013673668540834516,-0.01361990272372926,0.0031210289077513477,0.0013664328593386542,-0.013713504468298039
2018-06-11,2782.0,7659.93017578125,3052.782958984375,12.350000381469728,0.001068707668436586,0.0018861280147839388,-0.00468350091753289,0.0010681370069403208,0.0018843515088009125,-0.004694502873175527
2018-06-12,2786.85009765625,7703.7900390625,3079.802001953125,12.34000015258789,0.0017433852107295866,0.0057258829094712915,0.008850626897412672,0.0017418672787038484,0.005709552350183889,0.008811689676396887
2018-06-13,2775.6298828125,7695.7001953125,3049.797119140625,12.9399995803833,-0.004026127868587581,-0.0010501121797167334,-0.00974247136454609,-0.004034254541411457,-0.0010506639338146815,-0.009790239746624692
2018-06-14,2782.489990234375,7761.0400390625,3044.159912109375,12.119999885559082,0.002471549778432225,0.008490435190003698,-0.001848387552034425,0.002468500522503687,0.00845459417280978,-0.0018500979282560573
2018-06-15,2779.659912109375,7746.3798828125,3021.90087890625,11.979999542236328,-0.001017102715529128,-0.0018889422263270728,-0.0073120446513275095,-0.00101762031549408,-0.0018907285275285711,-0.007338908683930738
